username,timestamp,likes,komentar
maskodbengkelmobil,8/2/2026, 05.35.44,0,"Kasihan kemarin banyak yg menghujat mas nadiem, ternyata yg main dibelakangnya malah bawahannya, terkadang orang baik tidak didukung oleh team dan sistem yg baik pula"
aninzulfikar,8/2/2026, 05.32.38,0,"Ikan teri ini, pausnya mana ya"
dyanaaa_1729,8/2/2026, 05.27.50,0,"Bngst bngt kelakuannya, subhanallah"
abraham_churchill,8/2/2026, 05.25.53,0,"pak nadiem ini korban dr sistem yg sudah mendarah daging... orang baik dan cerdas mmg lebih baik sudha tidak berkarya bagi bangsa dan negaranya di pemerintahan, klu perlu sudahlah, pindah negara saja"
danienidanni,8/2/2026, 05.25.48,0,"Bisa dihukum mati gak tuh #koruptor"
rzmdk,8/2/2026, 05.25.20,0,"Jokowi kok ga masuk??"
serahguelahwoy,8/2/2026, 05.18.46,0,"Ya Allah, tolong lekas azab para pejabat korup itu, Ya Allah. Saya sudah tidak kuat 🔥🔥🔥🔥🔥🔥"
llia_kamelia,8/2/2026, 05.18.30,0,"Aliran ke si glowing kok ga ada???"
arifkhaelani,8/2/2026, 05.18.20,0,"Lha anda kan menteri...bertanggung jawab thd anak buah dan kementrian yg anda pimpin"
xend8888,8/2/2026, 05.16.25,0,"Parah sihh mafia mafia pemakan uang negara sampai  pak nadiem di korbankan"
change_life3011,8/2/2026, 05.13.55,0,"Nahhh mksd gue tuh individu2 yg menerima gratifikasi itu ditahan juga donk semua krn atasannya ditahan,klo kaya gini namanya ga adil krn itu bawahan2 nya kan memperkaya diri dengan sengaja tanpa ada instruksi dari atasan"
irsyadproject.my.id,8/2/2026, 05.13.06,0,"orang direktorat pendidikan tapi bosok kelakuannya, ini baru proyek chromebook, waduh, gk rela kalau gk tangkepin nih, sarang koruptor njir 🤦🥹🤮"
nature_traveling_gallery,8/2/2026, 05.11.00,0,"modus mau cuci tangan ? ngomong tunjuk aja anak buah yg mmg di curigai bermain krn sbg pimpinan departemen di pmerintahan anda adalah pensnggung jawab organisasi kerja !!"
desy22065,8/2/2026, 05.10.17,0,"Maling sok santuuuy😂😂😂😂"
adrian_kabuto,8/2/2026, 05.10.15,0,"Kementerian rasa mafia"
villabulurejo.anna,8/2/2026, 05.08.54,0,"Kurang ajarrrr"
villabulurejo.anna,8/2/2026, 05.08.42,0,"Maju terussss"
putris36,8/2/2026, 05.07.16,0,"Karna orang berhati bersih sering kali di jadikan tumbal, semoga segera terungkap dalang nya, tetap tabah dan tenang yaa paa"
iksansan27_air,8/2/2026, 05.05.37,0,"Dalam persidangan, status saksi bukanlah tameng keabadian. Hukum acara pidana Indonesia dengan tegas menempatkan kebenaran materiil di atas formalitas status. Ketika dari keterangan saksi, alat bukti lain, dan fakta persidangan muncul minimal dua alat bukti yang sah serta keyakinan hakim atau penyidik tentang adanya peran pidana, maka saksi dapat dinaikkan statusnya menjadi tersangka. Hal ini sejalan dengan Pasal 184 KUHAP tentang alat bukti, Pasal 1 angka 14 KUHAP tentang definisi tersangka, serta ditegaskan dalam berbagai putusan Mahkamah Konstitusi bahwa penetapan tersangka adalah domain penyidikan, bukan soal urutan formal. Prinsip due process of law tetap dijaga: perubahan status tidak boleh sewenang-wenang, harus berbasis bukti, bukan asumsi. Justru di sinilah hukum diuji—berani atau tidak menembus topeng saksi ketika fakta di persidangan menunjukkan ia bukan sekadar penonton, melainkan bagian dari peristiwa pidana itu sendiri."
alimah7900,8/2/2026, 04.33.48,5,"Tinggal jemput masing masing disetiap tempat 😂"
taufik97lubis,8/2/2026, 04.31.49,1,"gila ya perang opini terus di sosmed2 , ini mah ada orang2 kuat yg bermain di belakang, saling bermain papan catur2, ada umpan ada target tersembunyi"
soenartorangga,8/2/2026, 04.30.14,0,"sian bet bocah bae bae di rusak. BALIK GOJEKK AJA PAKK !!!"
roy.ceo.naruna,8/2/2026, 04.24.42,0,"Jambret uang negara harus di hukum berat.... yg tidak terima uang harus di bebaskan"
fuadnanox,8/2/2026, 04.14.18,0,"Lingkaran setang"
iyoo_pasha,8/2/2026, 04.05.51,0,"Udah gua bilang dari dulu juga, kalo nadiem emang ga bersalah. Dia tuh cuma inkompeten. Ngga bisa ngatur bawahannya. Gua ngga percaya kalo nadiem itu ikutan skema korupsi ini, cuma gua percaya kalo nadiem tuh gatau apa2 soal kasus korupsi chromebook soalnya dia gamau cek fakta ke lapangan"
destinataria88.kreasidapurmami,8/2/2026, 04.00.25,0,"parah, bisa nggak sih untuk tidak melihat setiap proyek atau kegiatan yg menggunakan dana yg banyak sebagai lahan basah yg SIAP UNTUK DI KORUP, udah digaji kenapa setiap lu gerak bekerja malah mintak uang lagi, SDM RENDAH 😂"
tamaraindahmt,8/2/2026, 03.42.37,0,"Menguntungkan yang berbuat salah dan mentersangkakan korban yang tak buat salah dan tak tau apa². So welcome to konoha 🙂🔥"
tamaraindahmt,8/2/2026, 03.40.39,0,"Seperti biasa ""Dikambing Hitamkan"" 🙂🙂"
mc_sogul69,8/2/2026, 03.38.06,0,"keadilan sosial ✊🏻 hanya jadi slogan belaka…."
frlwnz,8/2/2026, 03.17.23,0,"Itu lah wajjah asli Indonesia😂😂😂😂 Merdekaaaa😂😂"
iva.ndmitri,8/2/2026, 03.16.39,1,"Wkwkwkwkwk.... Rusaaaaak rusak hukum di negeri ini.."
badanbencana,8/2/2026, 03.14.02,0,"KAE LO MATAMU COK , NDI BUZZER SENG PROVOKASI NADIEM KORUPSI??? COK GOBLOK ,METUO BUZZER , DAN SENG KOMEN DISIK NGELOK2NE NADIEM KORUPSI NDI SUARANE? MANTAN CEO GOJEK MILIH MUNDUR ,MALAH BAR WI DIKIRO KORUP ,GOBLOK KON. KISINAN KAN SENG MAU NE NGELOK2NE NADIM TUKANG KORUP?"
katagoeruh,8/2/2026, 03.11.27,0,"nah kan ketahuan"
adi_hastomo,8/2/2026, 03.05.44,0,"Lah, karna itulah pimpinan harus tau proses pengadaan.."
ketua.rt,8/2/2026, 03.05.30,0,"Walopun gw ga suka di wkt jd menteri, tp utk hal ini dia ga salah"
fatherwish,8/2/2026, 02.58.20,0,"Kualat Krn tidak fokus mensejahterakan Ojol 😂"
mbahhudah,8/2/2026, 02.40.39,0,"Korban kebijakan"
allunkine,8/2/2026, 02.34.57,0,"Korban jadi tersangka"
ayiepsz666,8/2/2026, 02.27.33,0,"Dirjen en ASN nya tetep aja gitu walo menterinya ganti. Negara ini krisis mental."
rezkza,8/2/2026, 02.23.48,0,"ITU YG KETAUAN, SISANYA ???? 😂"
zakkimuammar2981,8/2/2026, 02.17.11,5,"Kl dibalikkan keuntungan brarti vendor nya amsiong dong. 😂😂😂😂😂"
babadudung,8/2/2026, 02.03.47,0,"Cere2"
rahwana_algoritma,8/2/2026, 01.44.36,0,"@dpr_ri  ini gimana Pak 😂"
elmopuppypoodle,8/2/2026, 01.14.43,0,"MBG baru mulai nih"
randybazz,8/2/2026, 01.12.33,0,"Klo udh dasarnya rusak,, yaa rusak aja moralnya!"
js_nairaa,8/2/2026, 00.57.06,0,"Semangat pak nadiem 😢"
cicasisla,8/2/2026, 00.49.03,0,"yeu asu emg lu pada to*olllllllll"
ry14293,8/2/2026, 00.46.30,0,"Mana nih yg masih ngotot pak nadiem bersalah? Blum tau busuknya aparatur negara? Sampe kapan mau d bohongi?"
_xcruella_,8/2/2026, 00.36.04,0,"Nyanyi yang kencengggg!!!!"
rrrezaaf,8/2/2026, 00.08.15,0,"SEMUANYA KONTOL"
dian_fitrianingrum,8/2/2026, 00.02.24,11,"👏👏👏👏 siapa lg yg bisa nyanyi, ayo buka lg pak @nadiemmakarim"
faazawear_official,7/2/2026, 23.58.20,0,"Mereka gak nyadar kalo Nadiem adalah pengusaha, ya jelas tahu kelakuan orang jika main tikung proyek. 😂"
yohanesdeo05,7/2/2026, 23.57.26,0,"Jokowi masuk ga min?"
wjk.adiansyah,7/2/2026, 23.57.00,0,"Mampus kau @nadiemmakarim"
matchati.idn,7/2/2026, 23.56.51,0,"Bapak ni gak ada pengalaman politik, jadilah dikerjain. Iming2 Mentri emang menggoda, tapi jebakannya gede"
lie__adriana,7/2/2026, 23.54.44,0,"Situs bhinneka uda sepi pembeli, malah ikut tender proyek pemerintah dan korupsi hanya demi bisa survive😂😂😂"
veadlus,7/2/2026, 23.52.24,0,"Sistem di konoha itu memang sudah kronis…lu bersih duduk di pemerintahan tapi anak buah lu yg memanfaatkan nya 😂"
jendside,7/2/2026, 23.48.43,0,"Dan jadi sampah semua 😮"
napo_696,7/2/2026, 23.39.14,0,"Dicebur in bawahannya"
reksaramdani,7/2/2026, 23.35.10,0,"Udah paling bener ngurus ngojek mas dim"
robi_kamas,7/2/2026, 23.35.04,0,"Kapan si undang hukum mati bagi para koruptor anjing"
habilpraz,7/2/2026, 23.32.23,0,"sebentar itu kan bawahan nya yang main.. masak atasan nya gak tau.. kan atasan nya meng acc sebuah dokumen.. masih bingung saya.."
bi_ngin,7/2/2026, 23.31.35,0,"MEREKA PANIK 😂😂😂"
gugum_gumelar,7/2/2026, 23.23.16,0,"Doggy semua emang koruptor itu"
ach_akbar,7/2/2026, 23.14.48,0,"Bongkaarrr"
billyanaseba,7/2/2026, 23.11.43,0,"kamu nanya, haha konoha neh boss kalau adil ya repot bisa habis pejabatnya 😂😂"
z_lixv,7/2/2026, 23.10.36,0,"MBG yok MBG"
syair_skymusika_sealaguna,7/2/2026, 23.09.05,0,"Udah biasaaa pak"
fitra_petrox,7/2/2026, 23.09.04,1,"Itu udah lama tapi gak kecium ... Coba aja MBG setahun aja .... Pasti gemuk 😂😂"
istir.lubis,7/2/2026, 23.07.48,0,"Pecat semua, ganti kami pak"
dwor73,7/2/2026, 23.07.17,0,"Wes jelas to pak Jokowi BERSIH, Salam sehat pak Jokowi👍👍👍👍❤❤❤❤"
admin_penganyaman,7/2/2026, 23.03.21,0,"PPK 😮😮😮"
hassan_ahsanmalik,7/2/2026, 23.01.02,0,"Saya melihat wajahnya Mas Menteri begitu tulus dan polos. Terus semangat Mas menteri. Semoga Allah menjaga anda."
sinfuklay,7/2/2026, 22.49.49,0,"KORUPSI tidak HARAM di negeri KONOHA"
joeragankerang,7/2/2026, 22.46.00,0,"@prabowo @gerindra"
fariznajib,7/2/2026, 22.42.24,0,"Apa kabar MBG, ahh MBG bersih banget😂😂 kata CEO MBG"
azhurm123,7/2/2026, 22.39.39,0,"Beda cerita klo pak nadiem orang partai apalgi partai pengusung Prabowo..kcuali tangkap tangan"
hijrahqu25,7/2/2026, 22.37.36,0,"Kong kalikong tutup mata raba kantong"
rahmatromansyah_,7/2/2026, 22.35.32,0,"Masuk sistem pemerintah yang bobrok malaikatpun bisa jadi iblis"
dwiism,7/2/2026, 22.33.20,0,"lalu main percaya aja"
fino0218,7/2/2026, 22.31.29,0,"Udah tau kan pak Nadiem gimana? Yang nentukan tersangka siapa? Yang mem-P21 kan siapa? Angka² kok menggelembung semua? Tau dongggg yaaa"
hasanalvarezi,7/2/2026, 22.30.47,0,"Hampir orang Islam semua 😂"
blackpiscesxix,7/2/2026, 22.30.12,0,"Hahaha dimana mana yg namanya pengadaan pasti ada PPK (Pejabat Pengadaan) bukan soal harga ecatalognya tapi banyak hal yang yang tidak mungkin di publikasi ke rakyat indonesia, bukan begitu @bpkriofficial @bpkp_id @lkpp_ri @official.kpk  #salamduniahitam"
rakha_rofiansyah,7/2/2026, 22.27.18,0,"Klo Nadiem pinter, knp bisa dimanfaatkan anak buah?"
nawchichwan,7/2/2026, 22.24.21,1,"Nungguin kartu AS nya si Mr. Saweed, biar jd sesosok pahlawan.. Nunggu aja next kasus, dan kasus ini akan clear kyk Pak Tom Lembong"
ieu.agustiar,7/2/2026, 22.23.10,0,"Ulah pria solo"
papadiscus71,7/2/2026, 22.19.58,0,"Mental Pemeras, Mental Koruptif, Mental Intoleran itu lah nilai2 yg ada di bangsa ini"
mrs.ulyanah,7/2/2026, 22.19.32,0,"Menterinya sendiri tidak tau apa apa, bismillah wes Pak Nadiem inshaallah jalan bebas pasti terbuka dg sendirinya."
alver66297,7/2/2026, 22.16.52,0,"Mereka semua biyadab! Dan pantas disebut binatang! Indonesia seharusnya maju Dan makmur tp krn orang2 biyadab seperti ini jadi berantakan!"
kmutiaraa,7/2/2026, 22.10.03,0,"Ya gimanaaa korban membela diri aja dijadiin tersangka, kalo bisa mudah knp dibikin ribet 🙃🙃🙃"
bimasaputra91,7/2/2026, 22.09.03,0,"Miris,.."
zangrashu,7/2/2026, 22.05.58,0,"PALING2 kena bui 5 tahun, berkelakuan baik, bebas bersyarat jadi total 1thn perjara,,, 😂 JANCOK GAK SIHHH HUKUM INDON??? 😂🔥"
mat_borong08,7/2/2026, 22.05.55,0,"Harta dy udh bnyk masa iya duit receh bgtu msh pengen doi? 😂"
ary_nurya,7/2/2026, 22.01.30,0,"Sedang nunggu antrian"
ronaldmen_sitanggang,7/2/2026, 22.00.20,0,"Lalu uang ke Nadiem bisa buktikan ga @kejaksaan.ri ? 😝🤣🤣🤣"
wahyu_ardhianto,7/2/2026, 21.59.37,0,"Dikata, bawahan menteri di sebuah kementrian itu mayoritas bobrok dab KKN semua. Kepalanya bener, tp bawahannya busuk. Akhirnya kepalanya kena busuknya jg."
daniifauzi_209,7/2/2026, 21.59.16,0,"@inkdoink"
putra_emc2,7/2/2026, 21.59.01,0,"Pendidikan masa depan anak anak NKRI juga di korupsi oleh penghianat penghianat negara yang menyengsarakan masa depan anak anak Indonesia, sungguh biadab kalian para koruptor🔥🔥🔥 Tangkap dan miskinkan 🔥"
vvvvstevenvvvv,7/2/2026, 21.58.22,0,"Nadiem Macromebook"
raskha.rock83,7/2/2026, 21.57.52,0,"Posisi strategis PPK dan Vendors😂"
klycheat_,7/2/2026, 21.57.22,0,"Jika suatu negara, yg seharusnya korban bisa menjadi tersangka, maka negara tersebut pejabatnya diisi oleh para penjahat!"
izharaprayoga,7/2/2026, 21.56.02,0,"Makanya hukum metong diterapkan biar mikir"
habibiyusta,7/2/2026, 21.55.19,0,"daya rusak moeljono berada di level maksimal yg bahkan kecurangannya belum pernah terfijirkan sejak jaman voc"
adikurnia30,7/2/2026, 21.54.54,0,"He he he biasa lah project government mah 😬"
adityaagungk,7/2/2026, 21.53.35,0,"semoga ada titik yang paling terang. Benar katakan benar, salah katakan salah! ❤️"
jadid_albidaya,7/2/2026, 21.53.15,0,"makan tuh biar perutnya pada kembung makan silakan tuh duit Haram"
abdullatiefeffendi,7/2/2026, 21.51.09,0,"No komen ah 😂"
_esinot,7/2/2026, 21.50.23,0,"Adili jo.."
hrpfsl,7/2/2026, 21.50.22,0,"Mulyatsyah siapa? Ngeri kali pokleknya😂"
ginaasusanti,7/2/2026, 21.49.13,0,"😂😂😂 emang gitu alurnya kl korupsi di pemerintahan Ytt aja"
clay_komet,7/2/2026, 21.48.09,0,"Dari awal juga emang aneh nih. Daannn pasti semakin banyak keanehan dari program2 pemerintah"
fatahwibowo,7/2/2026, 21.47.43,0,"banyak maling yg terlihat, namun kacamata politis beda cara pandangnya.."
mahmudsegara,7/2/2026, 21.46.38,3,"Ditjen ini di titipin siapa sih, kok masih doyan duit? Serius tanya"
aboybgttt5,7/2/2026, 21.45.58,0,"GAK USAH BINGUNG SENGAJA DI JADIKAN TUMBAL BAHASANYA PAK"
bintangwjrbutarbutar,7/2/2026, 21.45.16,0,"Kalo faktanya sprti itu knapa @hotmanparisofficial mundur? Apa takut terungkap siapa dibalik smua itu? 🤣🤣🤣🤣🤣"
imadealliet,7/2/2026, 21.44.02,0,"Kebayang kan, ada 3 Kemen yg jadi 3 teratas dalam korupsi ...1.Pendidikan...2.Kesehatan...3.Agama..Hal dasar banget"
rmahar_story,7/2/2026, 21.38.55,0,"Dan tidak semua sekolah menerima CB"
dimaz.adityaa,7/2/2026, 21.38.29,0,"Dmn2 agen banteng lembur bekerja dsini 🫣"
black_marco8,7/2/2026, 21.38.08,0,"Dr awal dlu gw udah curiga, chromebook spek biasa gini harga tinggi amat"
dwi_suryo_budi_utomo,7/2/2026, 21.37.35,0,"Banyak bener malingnya"
simhot_s,7/2/2026, 21.34.16,0,"LAWAN...!!!"
hh_sran,7/2/2026, 21.34.14,0,"Enk bnr ank buah yg mkn bos yg di tumbalkan😂"
budang533,7/2/2026, 21.33.50,0,"Salahkan nadiem yang tidak periksa benar benar ya sekarang kena baru begini begono"
farhanachmad27,7/2/2026, 21.29.30,0,"Mulyono adalah ...."
e.diogramdhan,7/2/2026, 21.29.08,0,"Semoga pak nadiem di bebaskan"
nyiiteung40,7/2/2026, 21.28.32,0,"This"
fiqartamin,7/2/2026, 21.27.54,0,"https://www.bhinneka.com/ ini sangat terkenal kalau mau beli komputer di lingkungan pemerintahan"
hanes_aviv,7/2/2026, 21.27.16,0,"plat merah gitu lohh🔥🔥🔥"
nindita2nd,7/2/2026, 21.24.50,0,"Pejabat Indonesia memang gila2"
d.way92,7/2/2026, 21.23.43,0,"Yg kebuka 1, padahal banyak bgt kasus begini di pemerintahan yaa kan?"
sopyan_opi,7/2/2026, 21.22.36,0,"Up un @presiden_netizen_official1 @presidenilc @presiden_netizen_official2 @dj_donny @salim_dower"
oppi_asrf,7/2/2026, 21.21.43,0,"Ini sperti Pembunuhan berencana ga sih? 😂"
tungbiekim,7/2/2026, 21.18.09,0,"😢😢😢😢😢"
wijayasurahman,7/2/2026, 21.17.47,0,"Pentolan di kementerian / lembaga itu ya dirjen  dirjen itu"
sitif.atimahsari,7/2/2026, 21.17.32,6,"Ada yang nasibnya sama nggak sih? Bingung banget, tiap berhubungan durasinya singkat banget, masa 2 menit udah selesai? Padahal udah aku kasih ramuan biar kuat tapi tetep aja nggak ada hasil. Jujur kecewa banget... rasanya lebih sedih gagal dipuasin suami daripada liat kondisi negara sekarang. Kira-kira ini karena kurang vitamin, masalah kesehatan, atau apa ya? Ada yang punya solusi atau saran suplemen yang beneran ampuh nggak? Mohon bantuannya ya... 🙏"
awineronike,7/2/2026, 21.15.24,0,"Mantap pak Nadiem... semangat terus... semoga para pelaku segera di proses sesuai perbuatannya🔥"
anangkeluargajuara,7/2/2026, 21.15.09,0,"Semoga allah swt mengazab mrk2 yg tlh berbuat dzalim didunia 🔥"
tithoez,7/2/2026, 21.14.38,0,"Parah sih. Parahhhh"
ggracio,7/2/2026, 21.13.29,0,"Mau balikin sekalipun, tetap hrs di tangkap dan dipidanakan sbb sdh ada niat jahat."
jojosaaputra,7/2/2026, 21.12.49,0,"Lah @bhinnekacom itu?"
yudhishnp,7/2/2026, 21.10.50,0,"Emang bener kata soundtrack ""Kiamat Sudah dekat""  duit korupsi dianggap rejeki"
sandi.akmar,7/2/2026, 21.10.32,0,"Isinya Koruptor"
muhlis_amit,7/2/2026, 21.10.25,0,"Gak ada namanya Mulyono yaa"
lizara.lia,7/2/2026, 21.06.40,0,"Disaat dia jd menteri, pembodohan massal dilakukan."
yunwawan26,7/2/2026, 21.03.48,0,"ADA GA ORANG YANG BISA GA BERBUAT KORUPSI"
fdhlyaah,7/2/2026, 21.03.37,9,"Gtu kalo orang bener masuk politik, jadi tumbal doang."
hafizhmaulana863,7/2/2026, 21.03.10,0,"Kemarin pd tuduh jokowi pembenci2..padahal mrk2 menikmati pembagian,yg nuduh2 kemarin keturunan orng goblok dan tolol"
hen.limz,7/2/2026, 21.02.32,0,"Sudah kubilang, dulu Indonesia itu tidak dijajah Belanda. Yg menjajah adalah calo2 penghubung dr atas ke bawah."
fariedsyafarie,7/2/2026, 21.02.30,0,"Pak Nadiem kedepannya jangan lagi berurusan dengan politik, orang cerdas masuk politik jadi Goblok"
hldn.7,7/2/2026, 21.01.25,0,"Jokowi?"
pujasafitri_95,7/2/2026, 21.01.14,0,"Wuih. Makin nyungsep aja itu Bhinneka 😢"
marteen.hr,7/2/2026, 20.59.04,0,"wkwkkw jadinya gmn ini conk"
anwar_uzairon,7/2/2026, 20.58.57,0,"Korupsi gak mungkin  1 orang yg main, pasti ada banyak pihak.tapi biasanya ya cuma 1 orang yg jadi tumbal.."
tanamanindoorjakarta,7/2/2026, 20.57.01,0,"Cecunguk aja dpt bagian... trus bilang bos ga dpt apa2😂😂😂😂 jgn becanda kau"
febylycat5693,7/2/2026, 20.50.51,3,"Admin tkok ngapain u bela2nin koruptor yg memperbodohkan anak bangsa??? Dia g nerima krna dia yg nyuap😂😂tlol x anak abah2 in"
ghozifaizaldilla,7/2/2026, 20.49.45,0,"Jokowi biang kerok dan dalang keRUSAKan dan keHANCURan bumi pertiwi"
abiyuraynorputra,7/2/2026, 20.46.27,0,"Demn broo"
susuoatside,7/2/2026, 20.46.15,0,"Sbnrnya klo diliat2 nominal yg diterima ga begitu besar ya dibanding korupsi2 lain?"
wegidees,7/2/2026, 20.46.15,0,""
anang.nuruddin,7/2/2026, 20.45.48,0,"Kapan tersangka korupsi di negeri ini di headshot?"
namihapsari02,7/2/2026, 20.45.46,0,"Sdh kuduga dr awal..pak mentri ini cm jd bantalan doang"
alviyantorahmat,7/2/2026, 20.44.43,0,"😢"
muhaerim_026,7/2/2026, 20.44.07,0,"1 sektor, coba sektor lainnya pasto banyak"
soebagdjaromy,7/2/2026, 20.42.12,0,"Muhammad Hasbi itu 😂😂😱😂"
abdulharist_hariz,7/2/2026, 20.41.07,0,"Tumbal elitpolitik, dr awal pemangilan saat d janjikan mentri sepertinya sudah ada jalurnya"
ical_1216,7/2/2026, 20.40.40,0,"Kayaknya yang lai itu termul, makanya aman aman ae"
adi.dimas_,7/2/2026, 20.40.19,0,"Pantesan pengadaan p3k guru, semrawut"
masrifajar,7/2/2026, 20.38.27,0,"Koruptor semuanya pejabat pejabat di kemendikdasmen itu. Pecattt semuanya...hukum seumur hidup...buang ke Nusakambangan Cilacap 😡😡😡"
belum.ada.komentar,7/2/2026, 20.36.32,0,"😂😂😂 lulusan havard dikibulin sama  lulusan pasar pramuka😂"
urrachzanah,7/2/2026, 20.36.17,0,"Heeemmm...sudah ku dugem, Nadiem menyangka projek2 mark up sdh std...emangbpejabat2 Tikusnya yg pejabat2 eselon dibawahnha"
dedy_safriansyah,7/2/2026, 20.34.37,0,"Anak buah yg bermain mas menteri yg kena getah"
tamongbatin2,7/2/2026, 20.32.17,0,"Kemana si JURIST TAN ? Tersangka yang tau banyak soal ini...😢"
yohan_essence,7/2/2026, 20.31.35,0,"KACIAN WAHYU CUMA DAPAT 35 JUTA WKKWKWKW"
unk94_rnd,7/2/2026, 20.31.03,0,"Wow"
goldenwaysfx,7/2/2026, 20.28.50,0,"Kambing putih bebaslah 😂😂😂 yg hitam aja yg dipenjara 🔥"
info.rumah_banjarbaru,7/2/2026, 20.26.26,0,"Yg haram cuma Babi..dsr biadabdddd"
key_both,7/2/2026, 20.26.18,0,"yang emak yang komisi 5milyar😂😂"
ujuan.manurung,7/2/2026, 20.24.59,0,"Iya goblok lah, kok bisa bhineka yg jadi vendor ??? Seharusnya langsung ke manufacture dan lembaga riset yg setara dgn level edukasi shg bisa di customize itu komputernya. Klo di pasar glodok atau harco mangga dua itu menghina institusi negara … krn tdk apple to apple proses bisnis. Gila ya kok bisa beli komputer di bhineka ? Untung gak di tokopedia …   Hah … sdh lah … menuju negara gagal para penyelenggara negara pun tak paham apa yg dikerjakannya"
udieniedu,7/2/2026, 20.23.28,0,"Kenak bongak bongak @jokowi wkaka"
tody.toddler,7/2/2026, 20.21.40,0,"“Rezeki” 😂😂😂"
aris_tri_utomo,7/2/2026, 20.19.55,0,"Pejabat kita klo di taruh di negara lain udh dari dulu itu negara bangkrut😂😂😂saking kayanya ini negara 8 presiden masih berdiri🔥🔥🔥🔥"
hyxer97,7/2/2026, 20.13.47,2,"meskipun gua benci nadim karena kebijakan nya super tolol. Tapi tidak mungkin sih dia mau mencuri itu😂"
_candrawidi,7/2/2026, 20.13.36,0,"Wkwkwk bahasanya ada rejeki dari cromebook 😂 ngeri setan pun geleng² 🤣🤣"
mashudi.deni,7/2/2026, 20.12.51,0,"Ga mngkn raja gak tau aliran nya😂"
goldenwaysfx,7/2/2026, 20.11.29,0,"Kambing putih bebaslah 😂😂😂 yg hitam aja yg dipenjara 🔥"
lutpaz,7/2/2026, 20.09.49,0,"😂 gak kekurangan orang pintar bangsa ini cuma kekurangan orang jujur dan punya etika."
kucingsonehah,7/2/2026, 20.07.55,0,"Bnr donk kata seseorang dlm, si nadiem diboongin am bawahannya.."
fadli.1931,7/2/2026, 20.07.54,0,"Orang2 lama di kementerian itu yg rakuss😂😂"
