username,timestamp,likes,komentar
dengkulkeooong,1/7/2026, 06.58.50,0,"Ibarat Paku , selagi paku itu masih lurus saat di tancapkan ke papan  Pasti terus di getok sampe mendem ke dalem , ketika bengkok (baru sudah tidak di getok)  Mungkin itu gambaran hukum di negri ini  Ketika tetap lurus , pasti di getok sampe mendem   RIP HUKUM NEGRI INI"
z2tut,1/7/2026, 06.58.33,0,"😢"
ivanraganti_,1/7/2026, 06.58.33,0,"😭😭😭"
kang_kartun,1/7/2026, 06.58.29,0,"Simak podcast nya Akbar faisal disana jelas bgt dijabarkan bahwa dia telah korupsi..bikin malu lo bro..tadi nya gw bangga sekarang gw jadi geleng2 sm lo bro..asli lo ngaca dan belajar dari angelina sondakh dia ngaku dan minta maaf..ngga gantle lo bro..malu tuh sama angelina sondakh 😁"
bbearthv34,1/7/2026, 06.58.09,0,"Definisi rip keadilan sosial bagi seluruh rakyat Indonesia 💔"
pushy_cathy,1/7/2026, 06.58.05,0,"@najwashihab @hotmanparisofficial"
madarip416,1/7/2026, 06.57.54,0,"Hukum hanya milik negeri konoha...."
wildatanjung9195,1/7/2026, 06.57.32,0,"Ini keputusan yg digaji 300% itu yang mulia para hakim?😢 Miris"
arinten,1/7/2026, 06.57.27,0,"Keadilan untuk Nadiem!!! Kon untuk nadiem!!!"
asuyatma,1/7/2026, 06.57.23,0,"😢😢😢😢🥀🥀🥀"
titin_grosir,1/7/2026, 06.57.14,0,"Gila banget suruh ganti 809M...sebegitunya negara ini kalo gak membuat mereka untung.. Kita malah dibuat buntung.. Miris🥀"
feng_arfah,1/7/2026, 06.57.05,0,"Tetap semangat Pak"
sahlanmz,1/7/2026, 06.56.58,0,"Jaluk Tulung Gusti Allah mas Nadiem 🙏"
chen.pramono,1/7/2026, 06.56.55,0,"Gusti mbotèn sarèh 🙏"
budiarta800,1/7/2026, 06.56.54,0,"Menyayat ht suaranya... Garong tetep garong"
utin_yantii,1/7/2026, 06.56.52,0,"@hotmanparisofficial"
irmamaema,1/7/2026, 06.56.50,0,"Dzolim @teddy_hq @gerindra kalian anggap saya ga tahu apa2 ttg politik, oke... Namun saya bersaksi jika tidak ada 1 pun yang menolong bapak Nadiem, semoga diakherat kelak kalian akan menuai hukum yang seadil2nya"
itayahrun.mesrac,1/7/2026, 06.56.32,1,"Fitnah lebih kejam dari pda pembunuhan, makanya di akhirat ada pengadilan kelak"
alaksana2011,1/7/2026, 06.56.27,1,"Smg  tergolong hakim yg menegakan kebenaran"
masrioreog,1/7/2026, 06.56.23,0,"Salah sendiri korupsi. Cuksss"
ratnafuria,1/7/2026, 06.56.23,0,"Pelajaran utk ""orang2 pintar"", jangan berurusan sma Politik Indonesia😭😭😭😭... #miris"
kartikaseptiani4,1/7/2026, 06.56.22,0,"🥀💔😢"
destymayarizky95,1/7/2026, 06.55.54,0,"Kenapa orang baik pinter selalu di dzolimin kalau di konoha 😢😢"
agusantoni473,1/7/2026, 06.55.45,0,"kalau maling ngaku penuh penjara"
dewicyhans,1/7/2026, 06.55.08,0,"Tetap semangat pak Nadiem,, 😢"
renol_nababan,1/7/2026, 06.54.45,0,"Mari kita pantau juga kepala BGN teman"" ,hukum harus rata jgn dibedah""kan"
alaksana2011,1/7/2026, 06.54.11,1,"Ke Allah pak agar diberikan ke kesabaran, dan smg hukuman ini menjadi pengukuran dosa. Itu sdh adil"
faakhriell,1/7/2026, 06.54.04,0,"Bayangin, lo udah membantu ekonomi negara dengan 3,1 orang jadi Mitra Driver Gojek dan 1,5 juta UMKM, tapi lo harus dituduh berbuat korupsi yang mengada2. Itulah yang sedang dialami Nadiem Makarim. Nadiem juga menyelamatkan uang negara 3,6 Triliun Rupiah dengan membeli Chromebook sebagai saran pembelajaran siswa dan Guru di Indonesia Nadiem adalah salah satu contoh orang yg tidak disukai negara, yg sudh berupaya memajukan negara💔 RIP JUSTICE🥀"
keeper_iguana_jogja,1/7/2026, 06.53.57,0,"padahal hakim gajinya udah di naikan 300% lo"
xpiesay,1/7/2026, 06.53.39,0,"Delete gojek. Turun ke jalanan"
reni.yun19,1/7/2026, 06.53.39,0,"Yang bapak hadapi adalah rezim jkw..susah Pak, berdoa aja biar semua tuduhan balik ke rezim ini."
abayy17,1/7/2026, 06.53.16,0,"😢"
suci_chy10,1/7/2026, 06.53.11,0,"Bapak 🥹"
ym.prastya_megalia,1/7/2026, 06.53.00,0,"MINTA TOLONG KE ALLAH... YAKIN SAMA ALLAH... ALLAH MAHA MEMBOLAK-BALIKAN HATI DAN KEADAAN😭😭😭😭😭😭😭😭😭😭"
teras_jajan_barokah,1/7/2026, 06.52.52,0,"Gaji naek 300 persen masih aja kurang"
petrick7329,1/7/2026, 06.52.18,0,"Untuk para2 pejabat INDONESIA yang telah melakukan byk ketidakadilan untuk rakyat INDONESIA bersiap2lah KALIAN beserta istri anak cucu cicit kalian menerima pertanggungan jawaban kalian di akhirat, karena sesungguhnya ALLAH maha mengetahui segalanya tidak ada satu hal pun yg bisa disembunyikan dari ALLAH. Satu INDONESIA sedang berdoa dan menangis atas keputusan yg telah kalian perbuat dan pasti ALLAH melihat tangisan2 orang yg tidak dapat berbuat apa2. Kalian beserta istri anak cucu cicit kalian dan keturunan2 kalian pasti akan menerima azab yang berkali2 lipat ganda karna bahkan dalam detik2 kalian akan berpulang pun pasti akan sangat2 susah karena harus membayar tangisan2 rakyat INDONESIA kemarin. @prabowo @dpr_ri @mprgoid @gibran_rakabuming  @mahkamahkonstitusi @sufmi_dasco"
kristinaninok,1/7/2026, 06.51.22,0,"Bikin petisi"
hbudimannn,1/7/2026, 06.51.20,0,"Presiden jamannya nadiem pun gak bisa bantu ya, aneh memang negara ini"
mila_oktalia,1/7/2026, 06.51.19,0,"لَا إِلَٰهَ إِلَّا أَنْتَ سُبْحَانَكَ إِنِّي كُنْتُ مِنَ الظَّالِمِينَ"
7513daeng_bani,1/7/2026, 06.51.15,0,"Pimpinanya waktu menjabat mentri harusnya juga di mintai kesaksian apa benar tuduhannya atau salah jika salah bebas jika terbukti jalani hukuman. Krn pimpinan mentri² selalu di sebut setiap kasus korupsi"
roniconello__,1/7/2026, 06.51.10,0,"Tumbal kah 😢"
kristinaninok,1/7/2026, 06.51.09,0,"Mariii Niki. Petisi wahai seluruh GURU di Indonesia🔥"
athaya_amar,1/7/2026, 06.50.48,0,"🥀🥀"
gar_1914,1/7/2026, 06.50.37,0,"Jurist Tan suruh pulang dulu dah, sapa tau kesaksiannya bisa meringankan"
hersuistanto7574,1/7/2026, 06.50.24,0,"Minta pertolongan Allah dong"
sunflowi98,1/7/2026, 06.50.07,0,"sakit hati bgt liat org jujur sampe nangis karna didzalimi kayak gini ya allah 😭"
juliatasimanjuntak,1/7/2026, 06.49.59,0,"Mirissss"
aprill8704,1/7/2026, 06.49.22,0,"Miris bgt padahal dia itu bukan janji2 doang 3jt lebih driver gojek dia kasih pekerjaan sampe suami saya GK punya ijasah tapi bikin SIM bisa masuk gojek dan bisa ngehidupin anak bininya dari gojek , mana pemerintah malah yg punya ijasah ajah paling lama kontraknya 1 THN , trus umur juga kga boleh ketuaan , lah suami saya ngegojek Alhamdulillah bsa ngehidupin anak sekolah yang kuat pak semoga Allah membalas kebaikan bapak dengan keadilan seadil2nya Allahu Akbar"
amelia_lubis12,1/7/2026, 06.49.17,0,"🔥🔥🔥🔥🔥🔥🔥🔥masyarakat Indonesia"
giginhilmani,1/7/2026, 06.49.08,0,"Tenang pa, nanti agustus dapet ABOLISI, begitukan Pola mya, kaya Pak @tomlembong"
mahanani.r,1/7/2026, 06.49.05,0,"Semangat nadiem💔😭"
tarihoranriris,1/7/2026, 06.49.04,0,"😭😭😭😭😭"
rendisetiawan724,1/7/2026, 06.48.52,0,"Naikin gaji hakim 300% hasilnya malah kek gini wo wkwkwk"
dapur.bundaqu87,1/7/2026, 06.48.44,0,"Pasti dia nyesel banget masuk ke dunia politik."
ngfrcbjjvcdfh,1/7/2026, 06.48.35,0,"Hasil analisa sy itu bahwa, sebenarnya beliau terjebak dengan kebijakan yang dibuatkannya waktu jadi Menteri. Secara nominal, beliau ini tidak Korupsi uang tapi salah kebijakan aja. Sehingga, negara mengalami kerugian. Dari salahnya itu, oknum yang menjadi vendor dalam program itu memanfaatkannya. Jadi oleh hukum, beliau tetap dianggap bersalah. Seharusnya hakum menyelidiki juga, siapa yang MEMERINTAHKAN beliau dalam melaksanakan Program TERSEBUT 🤔"
echo_gunawan,1/7/2026, 06.48.15,0,"Kesqlahan bapak mau jadi menteri di era negara yg di kuasai setan"
4.x3l48,1/7/2026, 06.48.02,0,"Inilah alasan dinaikkan 300%"
handokoronaldo,1/7/2026, 06.47.58,0,"Anda salah, kenapa anda dulu mau bergabung dengan mereka, apa karena uang"
momz_grow_alpha,1/7/2026, 06.47.32,0,"😢 ada ga si keadalan... lintas negara"
isti.mansur,1/7/2026, 06.47.06,0,"Mg pak badim ada yang bantu nya biar bebas Aamiin"
isti.mansur,1/7/2026, 06.46.45,0,"Ingat  pak hakim. Nanti pasti ketemu akhirat"
liha_faiha9,1/7/2026, 06.46.43,0,"Allah 🥀"
whyusrisunrt,1/7/2026, 06.46.33,0,"RIP JUSTICE🥀"
mayasari4993,1/7/2026, 06.45.40,0,"😢🥀"
sa.fiya2702,1/7/2026, 06.45.34,0,"Betul hanya masyarakat Indonesia yang bisa menolong beliau"
etinmaetin01,1/7/2026, 06.45.26,0,"Semoga p presiden mau bantu org yg g salah .p jokiwi dmn  bantu beliau"
fitriastuti284,1/7/2026, 06.45.08,0,"Maaf kami tidak bisa bersaksi disana, tpi kami berdoa kepada Allah, semoga bapak mendapat keadilan. Dan bapak tenang saja, hakim Allah nggak akan pernah salah, di akhirat kelak, hakim yg akan mengeksekusi vonis bapak, akan mendapatkan ganjaranya😢😢"
pend1.be,1/7/2026, 06.44.55,0,"Harapan mu sama Allah SWT, bukan pada mahluk nya.. kocok"
ivansee01,1/7/2026, 06.44.52,0,"Lihat. ALLOH SWT lagi sayayng sayang nya sama Nadiem. 😢"
suhaenaerna87,1/7/2026, 06.44.46,0,"Semoga Allah segera mendatangkan pertolongan untuk Pak Nadiem🙏"
aba_ta_sta.1445,1/7/2026, 06.44.34,0,"Sabar pak Nadim."
cr4phouse,1/7/2026, 06.44.33,0,"Fuck this state, no more justice"
king.of.kings_666,1/7/2026, 06.44.27,0,"Jangankqn ente yg mencari keadilan di NEGARA BUSUK INI, noh banyak rakyat kecil yg slalu mencari keadilan di NEGARA BUSUK INI, HASILNYA APA??!!"
agus_styo,1/7/2026, 06.44.05,0,"Wessss gara gara jadi menteri seperti ini."
5um4ntri_,1/7/2026, 06.43.52,0,"Tumbal mulyono elmafioso"
_____dhenall,1/7/2026, 06.43.51,0,"Ojol ojol gamau pd turun kah... 😂"
sangputriara,1/7/2026, 06.43.31,0,"Tuhan beserta Bapak🙏"
yoga862023,1/7/2026, 06.43.27,0,"Minta tolong k yg punya dunia aja bang... Jgn mengharap pertolongan selain kepada allah... InsyaAllah keadilan menemukan jalannya...."
sahabathasan,1/7/2026, 06.43.22,0,"Mnta tolong sm pak jokowi aja pak"
hellohana_07,1/7/2026, 06.42.57,0,"Besok hakimnya kalau kena stroke atau kecelakaan jangan mau nolongin yaa 🥀rip hakim di Indonesia udahh kacauu"
abkarim2190,1/7/2026, 06.42.43,0,"Apakah karena pak nadim mendahului wapres dengan  menciptakan 3 jt lapangan kerja dan atau gara"" berhasil di kasus ini hakim di naikan gajinya hingga 300%,. Heeem mencurigakan"
sumaryaniek,1/7/2026, 06.42.43,0,"Kita serahkan kepada Tuhan. Amin. Tetap semangat Pak Nadim.🤲🙏"
radenwisnumorata,1/7/2026, 06.42.33,1,"spel akun anak"" hakim nya ,,mo silaturahmi ,,,"
sir.syahril,1/7/2026, 06.42.30,0,"Harapan satunya saya berserah diri kepada Tuhan YME 🙏💔 hukum konoha makin kesini makin lucu"
anni_sa3097,1/7/2026, 06.42.10,0,"#justicenadiemmakarim"
iftitah.athiq,1/7/2026, 06.41.46,0,"💔"
vivigloriani,1/7/2026, 06.41.46,0,"Kebenaran akan ada artinya,, makanya berantas smua Mafia2 hukum! Sabar & iklas pak kami sayang bapak 💪😇👍"
agus_priyono19,1/7/2026, 06.41.46,0,"Duwitmu milyaran......"
effifridiawati,1/7/2026, 06.41.38,0,"Kepada Allah bapak , Allah tidak tidur pak, Maha melihat Maha segalanYa, selain kepada masyarakat indonesia, pasti Allah tunjukkan kebenaran dalam bentuk apapun"
kiky_ardy,1/7/2026, 06.41.38,0,"Seharusnya pria solo ikut bantulah, masak diem2 aja 😢 apalagi si Wowo hadeh"
ubay0834,1/7/2026, 06.41.24,0,"Minta tolonglah ke pak jokowie.soalnya dia yg mengajak anda masuk kabinet"
putrisalim.92,1/7/2026, 06.41.08,0,"minta tolong sm Allah lah pa,"
mahendra_gusta,1/7/2026, 06.40.53,0,"Tuh tolong didengarkan @gerindra @prabowo @@gibran_rakabuming @prabowo.gibran2 @metrotv @inewsdotid @officialinewstv @kejaksaan.ri @official.kpk dimana letak keadilan,,,"
anggien_makeup,1/7/2026, 06.40.33,1,"😢🥀"
rachmatarrafah,1/7/2026, 06.40.27,0,"Si kurap biang keroknya,,,"
rio633621,1/7/2026, 06.40.24,0,"Ini jokowi atau prabowo pada kemana ya"
king.of.kings_666,1/7/2026, 06.40.02,0,"MAU MENCARI KEADILAN DI INDONESIA?? #ngimpi"
adesoleh95,1/7/2026, 06.39.57,0,"Hakim bajingan 🤬"
bella_safira777,1/7/2026, 06.39.33,0,"Minta tolong ke ALLAH aja pak udh paling bener…jgn pernah berharap terhadap manusia di bumi ini…ikuti saja “Game” di dunia ini dgn ikhlas..yakin ALLAH akan menghakimi manusia” yg dzolimin bapak…karna ALLAH maha tau dan adil…Subhanallah dunia…tempatnya bermacam” permainan “SETAN”💔"
noucturnal65,1/7/2026, 06.39.18,0,"Ketika kepolisian & pengadilan.. Nyata nyata pro jkowi"
budianirini,1/7/2026, 06.39.10,0,"🥀"
maokifuku,1/7/2026, 06.39.07,0,".."
_dekatsatu,1/7/2026, 06.39.07,0,"Ya Allah... banyak berdoa pak saat anda merasa dizolimi. Niscaya Allah akan kabulkan"
abkarim2190,1/7/2026, 06.39.06,0,"Percumanaikan gaji kakim sampai 300% tp kalau keputusannya masih bisa di pesan dan di beli"
ah.nurjaya,1/7/2026, 06.39.01,0,"Minta tolong ke presiden bisa gak sih yaa ? 🙏"
nalasahita,1/7/2026, 06.38.53,0,"Heran korup kok pd dibela 😭"
mikzm_,1/7/2026, 06.38.49,1,"pdahal mau dibantu hotman malah gamau"
khalilaasieq,1/7/2026, 06.38.43,0,"Ya Allah bapak semoga segera dibebaskan"
ell.zaa07,1/7/2026, 06.38.37,0,"Pak nangis aja pak nangis😭"
sambay479,1/7/2026, 06.38.31,0,"biasa  pak maling teriak malaing"
pan_dhes,1/7/2026, 06.38.23,0,"Tangan Tuhan akan menolong orang2 baik lewat apa saja..Campur tangan Nya adalah sempurna..kuat dan sabar,rakyat akan memback up dan bersuara Mas Nadiem..🤲"
lianamasitoh05,1/7/2026, 06.38.07,1,"InsyaAllah Allah akan selalu bersama orang orang yang jujur pak🤲"
ucik.erlita,1/7/2026, 06.38.06,1,"Bisa nggak sih bikin petisi untuk membebaskan atau paling tidak meringankan vonis pak nadiem?"
okajuliantara13,1/7/2026, 06.37.42,0,"Sudah ga ada lagi keadilan di Indonesia pak nadirmin, keadilan sudah mati"
serenity_my_girl,1/7/2026, 06.37.21,0,"🥀🔥💔😭proud of you semoga keadilan ada di negeri ini"
anggriawanriawan,1/7/2026, 06.37.13,0,"harapan terakhir pertolongan hanya kepada Allah SWT 🙏"
shiyam.zulaikhah,1/7/2026, 06.36.19,0,"Percaya pak Nadiem semangat terus ,masih ada Allah SWT yang akan menolong pak Nadiem,selalu berdoa kepada Allah pasti Allah memberi jawaban ....s Mangat untk pak Nadiem masyarakat selalu mendoakan pak nadiem"
sadiyastore,1/7/2026, 06.36.16,0,"😭💔"
akmaliapratama,1/7/2026, 06.36.11,0,"💔💔💔💔🥀🥀🥀"
aryawiduraa,1/7/2026, 06.35.50,0,"Bang jack kelakuan lu bkin orng yg gak bersalah di bui , bang jack bang jack.."
sam.alam_,1/7/2026, 06.35.45,0,"😢😢😢😢😢"
tambel_igig,1/7/2026, 06.35.27,0,"Kami dibelakangmu mas Nadiem..mari kita angkat tangan tinggi2 berdoa ke Allah"
ignatius_vw,1/7/2026, 06.35.20,0,"Harapan Bapak satu2 nya adalah kepada Tuhan Pak🙏"
ketutsumerta63,1/7/2026, 06.34.30,0,"Yaaa terima aja' jika kau emang tidak bersalah biasalah jika sudah ketangkep kadang pura pura sakit'"
noviana.khalifah99,1/7/2026, 06.34.14,0,"Auto 😭💔"
adejayanta96,1/7/2026, 06.34.07,0,"Ojol harus turun ke jalan"
fikar.oase,1/7/2026, 06.34.01,0,"Harusnya; Harapan saya satu2nya adalah Allah swt🔥"
satriaputra_23,1/7/2026, 06.33.57,5,"Setingkat beliau saja di giniin, apalagi masyarakat biasa🥀"
wa.hyuni8017,1/7/2026, 06.33.55,0,"😭💔 ya Alloh perlihatkan lah keadilan mu kepada mereka mereka yg pura pura buta dan tuli juga menutup hati..."
echagorgeous,1/7/2026, 06.33.51,0,"Allahu akbar😢"
dinaeddy,1/7/2026, 06.33.41,0,"Sy percays Nadiem  tidak salah"
andrianiavia,1/7/2026, 06.33.35,1,"💔💔🥀🥀mirisssss yg korup embegeee beratii haruss lebih dari padaaaaa.... ..ga tau mu gimana lgii..wapres nyuap mahasiswa 300jt"
lia___97,1/7/2026, 06.33.17,0,"Pak prabowo diskusinya sama Hotman, entah apa yang ada di belakang sana kita ga pernh tau. Kalau kalian pernh liat, saya pernh liat video bang Hotman yang pernh cerita kalau pak prabowo nelpon dia menanyakan tentang kasus pak Nadiem... Entah ada apa .. Semoga keadilan datang pada orang orang yang jujur dan lurus💔"
dnhandari,1/7/2026, 06.33.16,0,"Insya Allah akan ada pertolongan Tuhan dari arah yg tidak disangka sangka. Aamiin."
fungleoni,1/7/2026, 06.32.57,0,"Semesta & Tuhan akan membalas dengan Karma kepada elit politik & pengadilan yang telah mengkambingkan hitamkan orang baik & benar menjadi tersangka diKanoha yang halal menjadi haram ,yang haram menjadi halal"
nindyaaji,1/7/2026, 06.32.19,0,"Teh @riekediahp bisa dibantu juga ini tehh"
hardiantosandy,1/7/2026, 06.32.15,0,"@gojekindonesia BELA CIAO"
diditgadi,1/7/2026, 06.31.43,0,"@mohmahfudmd"
asim_triyono,1/7/2026, 06.31.27,0,"Minta tolong nya ya sama rakyat bagi saya..tapi tau sendiri rakyat tidak ada pergerakan cuma komentar dan koar2 di medsos dan Gus Dur pernah berkata karena bangsa ini bangsa penakut (pecundang). Di saat banyak kasus koruptor hukum negara lemah pada diam. Dan saling menindas sesama rakyat kecil kalo ada hal2 sepele hanya untuk mengisi perut..negara ini sudah help -help tapi rakyat nya sendiri yg masih diam"
azikrihady,1/7/2026, 06.31.19,0,"Takut dg apa yg ada dlm fikiran saya ya allah😢 takut beliau di hilangkan Krn beliau bersuara demi keadilan. 🥀 Astaghfirullah"
auroraa22m,1/7/2026, 06.31.11,0,"💔💔💔💔"
gowin_nobeng,1/7/2026, 06.30.59,0,"💔"
worolaa,1/7/2026, 06.30.50,0,"😢💔"
congorpedia,1/7/2026, 06.30.40,0,"Halo JurrisSetan... Sobatmu kok ditinggal sihhh"
pace.amber_papuan.scooterist,1/7/2026, 06.30.30,0,"SELAMAT EEEE 😂😂😂😂😂 Mana ada Pebisnis mau Rugi"
sari_winda90,1/7/2026, 06.30.09,0,"Semoga Tuhan membuka hati para hakim atau tuhan ngasih penyakit yg tdk ada obatnya"
astia_rosadi,1/7/2026, 06.30.05,0,"Jokowi lupakah ada hukum akhirat? YaAllah, panggil segera orang iniii😭"
ynxilmwn,1/7/2026, 06.29.59,0,"Tumbal pria Solo💔"
radhenmas,1/7/2026, 06.29.49,0,"Demo aja gx sih.???"
vebivee_84,1/7/2026, 06.29.48,0,"Mas Nadiem.. saya sebagai rakyat Indonesia bersama dirimu..Jgn pernah patah semangat mu,bawa semua dlm doa.. manusia² dzholim itu akan dpt balasan yg setimpal,jika tdk didunia pasti di pengadilan Akhir &didepan Hakim yg paling Adil yaitu Allah swt..trus semangat Mas Nadiem"
jhon.adi57,1/7/2026, 06.29.46,0,"Ayoo bang Hotman tunjukan taringmu.....🤘🤘 Ganti pengaca bang Nadiem"
fety.erlina,1/7/2026, 06.29.44,0,"Kenapa Prabowo tidak menanggapi ya? Malah gaji hakim naik 300%. Gilak sih"
nsitinuraeni298,1/7/2026, 06.29.24,0,"Mari kitaa berdoa kepada allah SWT dan kepercayaan masing-masing, agar diberi pengadilan yang adil- seadilnyaa🥀🤲aamiin"
sigitsr017,1/7/2026, 06.28.45,0,"Knp harus bingung minta tolong ke siapa, Pak ada Allah pak, ada Tuhan. Serahkan semua k Allah. Klo berharap k manusia emang sering bgitu😂😂😂"
ivan.zaidani,1/7/2026, 06.28.44,0,"Negara rusak"
rose.s61,1/7/2026, 06.28.20,0,"🔥🔥🔥🔥 🙏🙏🙏🙏"
fauziah6466,1/7/2026, 06.28.16,0,"Bener2 sedih sekali.. Dan yg ku takutkan cara2 kaya gini ditiru oleh orang2 yg berkuasa lainnya, mau diranah atas maupun bawah.."
appi_13579,1/7/2026, 06.28.07,0,"🥀"
iankakajutsu,1/7/2026, 06.28.02,0,"Rakyatnya lebih percaya 19jt lapangan kerja daripada 3jt lapangan kerja yang dia buat"
muhammad1725yusuf,1/7/2026, 06.27.50,0,"💔💔💔💔"
rinalisdaropah,1/7/2026, 06.27.30,0,"😭😭😭😭😭😭"
dianpermata_ramadhani,1/7/2026, 06.27.25,0,"Trut berduka cita untuk hukum di negara ini🥀"
huda89miftahul89,1/7/2026, 06.27.14,0,"Ke Allah pak Ke Allah....😭💔🥀🤲🤲🤲"
lovely3in1,1/7/2026, 06.27.07,0,"Keadilan hanya ada di tangan Tuhan, pak. Saya hanya bisa mengingat, Firman Tuhan Yesus:  berbahagialah orang yang dianiaya oleh sebab  kebenaran karna mereka yang empunya kerajaan sorga."
riniindartii_,1/7/2026, 06.26.51,0,"Carane bantu gmn pak,cuma butiran debu ditengh pdg pasir cuma bisa doa saja"
triyono3544,1/7/2026, 06.26.44,0,"Nadiem tinggal buka dalangnya...tapi takut😂😂mending ke penjara bareng2 😂😂"
isvariri,1/7/2026, 06.26.33,0,"Berarti beneer korupsi? 🥀"
kacamata_tulungagung,1/7/2026, 06.26.01,14,"Andai beliau tidak menjadi menteri"
hantu_laut99999,1/7/2026, 06.25.31,0,"@jokowi 🗣️ kalian semua diam🔥"
fritzkutabali,1/7/2026, 06.24.54,0,"Mank aneh negeri ini org pintar dan baik utk negeri yg menjalankan kebijakan di penjara tp membuat kebijakan kan jokowi sampe skrg g tersentuh hukum klu gini siapa lagi yg akan jd abdi negara semua lari ke luar negeri cari kerja"
eakhiriantii90,1/7/2026, 06.24.40,0,"Pak💔"
uchiarsyad,1/7/2026, 06.24.35,0,"Salahnya di mana, astagfirullahhalazim tegakkanlah hukum seadil adilnya,semua ini akan kalian pertanggung jawabkan sampai akhirat kelak, berpihaklah pada kebenaran"
ofview.27,1/7/2026, 06.24.26,0,"kasian bliau kena jebakan😢"
seserahan_anggraeni,1/7/2026, 06.24.05,0,"Indonesia tdk baik baik saja, hukum Indonesia aneh, 🥀"
himmler.1990,1/7/2026, 06.23.36,0,"SEKELAS SOEHARTO SAJA BISA DIADILI, MENGAPA JOKOWI BELUM DIPANGGIL UNTUK DIMINTA KETERANGAN KAN KATANYA NEGARA HUKUM, SEMUA ORANG EGALITER DIMATA HUKUM.."
rizka_muhammad1,1/7/2026, 06.23.21,0,"Jokowi diadili langsung sama alloh"
yati.thea.7796,1/7/2026, 06.23.01,0,"Alloh TDK tidur pak,,keadilanNya  nti yg akan mnjwb🤲🤲🙏🙏😭😭"
robysusilo80,1/7/2026, 06.23.00,0,"Tuhan tidak tidur pak....sabar pak"
ibuknani,1/7/2026, 06.22.35,0,"Miiriis"
anamoo_jd,1/7/2026, 06.22.32,0,"😭😭😭😭😭😭😭💔💔💔🥀🥀🥀"
yuyulllk,1/7/2026, 06.21.58,0,"🥺💔🥀"
exosusanto,1/7/2026, 06.21.47,0,"Geng solo semakin mengerikan"
renirusmiyati,1/7/2026, 06.21.45,0,"Allah balas di Dunia dan akhirat ya Pak. Allah hinakan mereka semua di Dunia dan Akhirat aaamii 🥺"
ayuu.nra,1/7/2026, 06.21.43,0,"🥀🥀😢"
r1a_2605,1/7/2026, 06.21.42,0,"Seandai nya ada vizenzo dinegri ini..biar ketahuan siapa yang salah dan siapa yang benar tapi itu hanya kehaluan semata😭😭😭"
raira_maru,1/7/2026, 06.21.25,0,"Nggak tau. Aku nggak percaya dengan mereka semua."
hayatunulya,1/7/2026, 06.21.09,0,"Minta tolong nya ke Allah mas,jgn sama manusia🙏"
yusronfika,1/7/2026, 06.20.55,0,"Beliau aja orng besar yg jelas2 bnyk pengetahuan dn pengalaman lebih yg mana sudh berjuang membuktikan. Masih aja gk ada keadilan😭. Smntra rkyat merasakn imbas yg mana rkyat gk bisa berbuat apa2lagi. Semua sudh ditempuh. Naas nya indonesia bener2 buta akan keadilan dn memetungkn kepintingan mereka sendiri🥀. Indonesia bukan lg negara merdeka melainkan negara yg sudh rusak💔"
